frame_timestamp,game_id,team_id,timestamp,type
1620598,7586151887,200.0,1572569,DRAGON_SOUL_GIVEN
780346,7587447033,0.0,747469,DRAGON_SOUL_GIVEN
840342,7585686467,0.0,788276,DRAGON_SOUL_GIVEN
1500486,7585686467,200.0,1500386,OBJECTIVE_BOUNTY_FINISH
1560489,7585686467,200.0,1508869,DRAGON_SOUL_GIVEN
840306,7587646582,0.0,804900,DRAGON_SOUL_GIVEN
1080365,7586113016,0.0,1053063,DRAGON_SOUL_GIVEN
780309,7587488087,0.0,750751,DRAGON_SOUL_GIVEN
1140436,7586467239,0.0,1124286,DRAGON_SOUL_GIVEN
780230,7585750368,0.0,761814,DRAGON_SOUL_GIVEN
780261,7587599877,0.0,735563,DRAGON_SOUL_GIVEN
1020382,7587107509,0.0,1013136,DRAGON_SOUL_GIVEN
1020356,7587624566,0.0,975041,DRAGON_SOUL_GIVEN
1020360,7587005904,0.0,996692,DRAGON_SOUL_GIVEN
2040621,7587005904,100.0,1995540,DRAGON_SOUL_GIVEN
780273,7587594812,0.0,754702,DRAGON_SOUL_GIVEN
840294,7587381401,0.0,794952,DRAGON_SOUL_GIVEN
960365,7587584245,0.0,941827,DRAGON_SOUL_GIVEN
1080401,7587584245,200.0,1050531,OBJECTIVE_BOUNTY_FINISH
840260,7587388809,0.0,823795,DRAGON_SOUL_GIVEN
960312,7587388809,100.0,900513,OBJECTIVE_BOUNTY_FINISH
1500450,7587388809,200.0,1459956,DRAGON_SOUL_GIVEN
1020401,7587185990,0.0,993529,DRAGON_SOUL_GIVEN
960340,7586955109,0.0,957050,DRAGON_SOUL_GIVEN
1020322,7586176786,0.0,967506,DRAGON_SOUL_GIVEN
960347,7586399776,0.0,935207,DRAGON_SOUL_GIVEN
1140530,7586127680,0.0,1108308,DRAGON_SOUL_GIVEN
780287,7587569273,0.0,766571,DRAGON_SOUL_GIVEN
1260409,7587569273,100.0,1220269,OBJECTIVE_BOUNTY_FINISH
1140343,7587026018,0.0,1104485,DRAGON_SOUL_GIVEN
1260367,7587026018,100.0,1235453,OBJECTIVE_BOUNTY_FINISH
1500452,7587026018,100.0,1450273,OBJECTIVE_BOUNTY_FINISH
1020360,7586162631,0.0,1003386,DRAGON_SOUL_GIVEN
1140440,7587161963,0.0,1124930,DRAGON_SOUL_GIVEN
840287,7587065032,0.0,820944,DRAGON_SOUL_GIVEN
1440517,7587065032,100.0,1440283,OBJECTIVE_BOUNTY_FINISH
900317,7587350714,0.0,853077,DRAGON_SOUL_GIVEN
900370,7587226777,0.0,898083,DRAGON_SOUL_GIVEN
1140440,7587226777,200.0,1080507,OBJECTIVE_BOUNTY_FINISH
1320528,7587226777,200.0,1300543,OBJECTIVE_BOUNTY_FINISH
1020350,7587563548,0.0,961556,DRAGON_SOUL_GIVEN
1980614,7587563548,200.0,1923479,DRAGON_SOUL_GIVEN
780261,7586757299,0.0,769653,DRAGON_SOUL_GIVEN
1080393,7587631889,0.0,1065073,DRAGON_SOUL_GIVEN
720316,7586309388,0.0,698003,DRAGON_SOUL_GIVEN
660231,7587238017,0.0,646248,DRAGON_SOUL_GIVEN
1020344,7587238017,100.0,960434,OBJECTIVE_BOUNTY_FINISH
1080350,7587238017,100.0,1070254,OBJECTIVE_BOUNTY_FINISH
1380426,7587238017,100.0,1325357,OBJECTIVE_BOUNTY_FINISH
780279,7585729165,0.0,779379,DRAGON_SOUL_GIVEN
2160630,7585729165,200.0,2109689,DRAGON_SOUL_GIVEN
840368,7586210592,0.0,791007,DRAGON_SOUL_GIVEN
1020439,7586210592,200.0,990444,OBJECTIVE_BOUNTY_FINISH
1140462,7586210592,200.0,1130308,OBJECTIVE_BOUNTY_FINISH
780307,7585908829,0.0,760444,DRAGON_SOUL_GIVEN
960389,7587081172,100.0,935369,OBJECTIVE_BOUNTY_FINISH
1020404,7587081172,0.0,988438,DRAGON_SOUL_GIVEN
840335,7586300205,0.0,792814,DRAGON_SOUL_GIVEN
900349,7586051333,0.0,897784,DRAGON_SOUL_GIVEN
1080391,7587251437,0.0,1028338,DRAGON_SOUL_GIVEN
1140404,7587251437,200.0,1105333,OBJECTIVE_BOUNTY_FINISH
840336,7586656576,0.0,782905,DRAGON_SOUL_GIVEN
840312,7587339006,0.0,809524,DRAGON_SOUL_GIVEN
1080416,7587172850,0.0,1028211,DRAGON_SOUL_GIVEN
1200446,7587172850,200.0,1185263,OBJECTIVE_BOUNTY_FINISH
840273,7587582978,0.0,812683,DRAGON_SOUL_GIVEN
1260441,7586782047,0.0,1258044,DRAGON_SOUL_GIVEN
